nsYMD,KOSPI,KOSDAQ,PORT_ASSET,P_return,Q_return,PORT_return,P_DD,Q_DD,PORT_DD,P-PORT_DD,Q-PORT_DD
20110623,2063.9,463.77,308403418,,,,,,,,
20110624,2055.86,464.62,311925964,,,,,,,,
20110627,2090.81,473.66,314619137,,,,,,,,
20110628,2070.29,475.43,314604245,,,,,,,,
20110629,2062.91,474.65,314793883,,,,,,,,
20110630,2094.42,476.57,317736446,,,,,,,,
20110701,2100.69,479.55,321868476,,,,,,,,
20110704,2125.74,484.11,324008269,,,,,,,,
20110705,2145.3,489.3,327083697,,,,,,,,
20110706,2161.75,492.37,328452731,,,,,,,,
20110707,2171.19,492.94,327200395,,,,,,,,
20110708,2180.59,495.52,326356785,,,,,,,,
20110711,2180.35,496.82,328979243,,,,,,,,
20110712,2157.16,498.37,326545576,,,,,,,,
20110713,2109.73,490.63,330397930,,,,,,,,
20110714,2129.64,494.97,330137768,,,,,,,,
20110715,2130.07,497.18,336417593,,,,,,,,
20110718,2145.2,507,340006605,,,,,,,,
20110719,2130.48,517.93,343026731,,,,,,,,
20110720,2130.21,524.48,345893865,,,,,,,,
20110721,2154.95,526.61,342246051,,,,,,,,
20110722,2145.04,524.54,343476121,,,,,,,,
20110725,2171.23,531.24,343785052,,,,,,,,
20110726,2150.48,529.9,343169168,,,,,,,,
20110727,2168.7,535.85,342941833,,,,,,,,
20110728,2174.31,538.12,342965656,,,,,,,,
20110729,2155.85,538.54,342589147,,,,,,,,
20110801,2133.21,536.05,347401964,,,,,,,,
20110802,2172.31,544.39,344283837,,,,,,,,
20110803,2121.27,538.06,335889824,,,,,,,,
20110804,2066.26,531.91,332417321,,,,,,,,
20110805,2018.47,522.07,316324714,,,,,,,,
20110808,1943.75,495.55,294139421,,,,,,,,
20110809,1869.45,462.69,279270336,,,,,,,,
20110810,1801.35,432.88,295483074,,,,,,,,
20110811,1806.24,453.55,300402443,,,,,,,,
20110812,1817.44,469.24,302764735,,,,,,,,
20110816,1793.31,474.15,314205051,,,,,,,,
20110817,1879.87,496.23,322147797,,,,,,,,
20110818,1892.67,506.44,320319492,,,,,,,,
20110819,1860.58,507.8,307170233,,,,,,,,
20110822,1744.88,474.65,306030980,,,,,,,,
20110823,1710.7,465.9,312196911,,,,,,,,
20110824,1776.68,479.75,311110312,,,,,,,,
20110825,1754.78,474.29,313560852,,,,,,,,
20110826,1764.58,471.5,318862411,,,,,,,,
20110829,1778.95,473.31,321181120,,,,,,,,
20110830,1829.5,483.27,323921458,,,,,,,,
20110831,1843.82,488.49,329268705,,,,,,,,
20110901,1880.11,493.44,327811184,,,,,,,,
20110902,1880.7,490.22,326654350,,,,,,,,
20110905,1867.75,494.47,319321477,,,,,,,,
20110906,1785.83,480.43,311260902,,,,,,,,
20110907,1766.71,465.35,319353668,,,,,,,,
20110908,1833.46,479.17,320973326,,,,,,,,
20110909,1846.64,475.3,320057813,,,,,,,,
20110914,1812.93,470.94,308863941,,,,,,,,
20110915,1749.16,452.3,308577174,,,,,,,,
20110916,1774.08,454.95,314884085,,,,,,,,
20110919,1840.1,467.84,317517209,,,,,,,,
20110920,1820.94,462.84,318783762,,,,,,,,
20110921,1837.97,470.11,321217459,,,,,,,,
20110922,1854.28,477.51,316368754,,,,,,,,
20110923,1800.55,471.41,299684490,,,,,,,,
20110926,1697.44,446.51,276234301,,,,,,,,
20110927,1652.71,409.55,284555711,,,,,,,,
20110928,1735.71,433.41,288088137,,,,,,,,
20110929,1723.09,434.2,293198651,,,,,,,,
20110930,1769.29,443.26,297377653,,,,,,,,
20111004,1769.65,449.66,288587015,,,,,,,,
20111005,1706.19,436.13,281492192,,,,,,,,
20111006,1666.52,421.18,288995081,,,,,,,,
20111007,1710.32,431.18,297013115,,,,,,,,
20111010,1759.77,442.64,298523514,,,,,,,,
20111011,1766.44,453.91,301251035,,,,,,,,
20111012,1795.02,459.06,304109032,,,,,,,,
20111013,1809.5,467.65,310528917,,,,,,,,
20111014,1823.1,473.56,309211595,,,,,,,,
20111017,1835.4,473.89,313739276,,,,,,,,
20111018,1865.18,485.38,309323604,,,,,,,,
20111019,1838.9,483.43,310610302,,,,,,,,
20111020,1855.92,488.17,308504886,,,,,,,,
20111021,1805.09,469.98,313113410,,,,,,,,
20111024,1838.38,481.22,319492719,,,,,,,,
20111025,1898.32,493.03,317834014,,,,,,,,
20111026,1888.65,492.69,320079613,,,,,,,,
20111027,1894.31,497.51,325160834,,,,,,,,
20111028,1922.04,497.04,321221762,,,,,,,,
20111031,1929.48,490.59,321995750,,,,,,,,
20111101,1909.03,490.69,322853693,,,,,,,,
20111102,1909.63,492.36,322762257,,,,,,,,
20111103,1898.01,493.49,321813578,,,,,,,,
20111104,1869.96,487.91,326384188,,,,,,,,
20111107,1928.41,502.8,327858671,,,,,,,,
20111108,1919.1,509.77,326768572,,,,,,,,
20111109,1903.14,507.11,326853396,,,,,,,,
20111110,1907.53,509.41,321520649,,,,,,,,
20111111,1813.25,488.77,326263203,,,,,,,,
20111114,1863.45,500.08,332527946,,,,,,,,
20111115,1902.81,510.09,332188534,,,,,,,,
20111116,1886.12,508.33,328082706,,,,,,,,
20111117,1856.07,497.58,329490629,,,,,,,,
20111118,1876.67,506.54,328798281,,,,,,,,
20111121,1839.17,503.09,328355415,,,,,,,,
20111122,1820.03,498.36,328541023,,,,,,,,
20111123,1826.28,505.69,320810364,,,,,,,,
20111124,1783.1,490.49,321130793,,,,,,,,
20111125,1795.06,489.48,317727874,,,,,,,,
20111128,1776.4,479.55,318883125,,,,,,,,
20111129,1815.28,486.36,322310143,,,,,,,,
20111130,1856.52,492.73,324510552,,,,,,,,
20111201,1847.51,492.81,327588269,,,,,,,,
20111202,1916.18,496.33,330008112,,,,,,,,
20111205,1916.04,498.33,332409397,,,,,,,,
20111206,1922.9,505.82,328057492,,,,,,,,
20111207,1902.82,502.59,333542358,,,,,,,,
20111208,1919.42,505.68,341199111,,,,,,,,
20111209,1912.39,508.65,347156571,,,,,,,,
20111212,1874.75,507.6,346610918,,,,,,,,
20111213,1899.76,515.22,341967206,,,,,,,,
20111214,1864.06,511.3,338079890,,,,,,,,
20111215,1857.75,508.38,334025685,,,,,,,,
20111216,1819.11,497.76,338111505,,,,,,,,
20111219,1839.96,504.58,322594748,,,,,,,,
20111220,1776.93,477.61,331094941,,,,,,,,
20111221,1793.06,489.61,337548225,,,,,,,,
20111222,1848.41,500.64,340518204,,,,,,,,
20111223,1847.49,501.54,345816620,,,,,,,,
20111226,1867.22,502.36,345988850,,,,,,,,
20111227,1856.7,501.37,345131618,,,,,,,,
20111228,1842.02,491.64,348084542,,,,,,,,
20111229,1825.12,495.22,352509869,,,,,,,,
20120102,1825.74,500.18,353031561,,,,,,,,
20120103,1826.37,506.79,358773107,,,,,,,,
20120104,1875.41,513.83,365772469,,,,,,,,
20120105,1866.22,516.3,372324810,,,,,,,,
20120106,1863.74,521.96,372415603,,,,,,,,
20120109,1843.14,518.94,376230097,,,,,,,,
20120110,1826.49,520.28,378700811,,,,,,,,
20120111,1853.22,525.74,381211757,,,,,,,,
20120112,1845.55,518.58,380709042,,,,,,,,
20120113,1864.57,520.34,380170193,,,,,,,,
20120116,1875.68,523.13,379292264,,,,,,,,
20120117,1859.27,519.85,380682216,,,,,,,,
20120118,1892.74,519.58,381932108,,,,,,,,
20120119,1892.39,513.2,381709844,,,,,,,,
20120120,1914.97,515.7,384698841,,,,,,,,
20120125,1949.89,512.17,384224352,,,,,,,,
20120126,1952.23,511.47,392958755,,,,,,,,
20120127,1957.18,516.45,398242835,,,,,,,,
20120130,1964.83,515.81,396310016,,,,,,,,
20120131,1940.55,510.33,398017267,,,,,,,,
20120201,1955.79,513.99,399734074,,,,,,,,
20120202,1959.24,519.25,406001616,,,,,,,,
20120203,1984.3,522.08,412663537,,,,,,,,
20120206,1972.34,522.59,416789536,,,,,,,,
20120207,1973.13,517.1,421880914,,,,,,,,
20120208,1981.59,519.07,431583836,,,,,,,,
20120209,2003.73,520.95,434625233,,,,,,,,
20120210,2014.62,524.27,435039625,,,,,,,,
20120213,1993.71,528.67,440683520,,,,,,,,
20120214,2005.74,533.19,442963464,,,,,,,,
20120215,2002.64,535.36,446266157,,,,,,,,
20120216,2025.32,537.86,449434245,,,,,,,,
20120217,1997.45,535.3,459070501,,,,,,,,
20120220,2023.47,540.14,463717271,,,,,,,,
20120221,2024.9,540.33,468024636,,,,,,,,
20120222,2024.24,543.06,469724252,,,,,,,,
20120223,2028.65,544.2,478194853,,,,,,,,
20120224,2007.8,541.13,481383647,,,,,,,,
20120227,2019.89,544.14,478121656,,,,,,,,
20120228,1991.16,538.34,483321053,,,,,,,,
20120229,2003.69,540.35,485033357,,,,,,,,
20120302,2030.25,542.3,489350968,,,,,,,,
20120305,2034.63,543.97,487478286,,,,,,,,
20120306,2016.06,539.74,482324388,,,,,,,,
20120307,2000.36,533.62,485470324,,,,,,,,
20120308,1982.15,532.48,491823966,,,,,,,,
20120309,2000.76,535.76,497906438,,,,,,,,
20120312,2018.3,539.55,498109461,,,,,,,,
20120313,2002.5,536.11,501349640,,,,,,,,
20120314,2025.04,538.46,500407843,,,,,,,,
20120315,2045.08,538.86,496374895,,,,,,,,
20120316,2043.76,538.31,493859532,,,,,,,,
20120319,2034.44,539.78,494381985,,,,,,,,
20120320,2047,539.83,495872089,,,,,,,,
20120321,2042.15,535.55,493240822,,,,,,,,
20120322,2027.23,533.93,490444750,,,,,,,,
20120323,2026.12,527.9,489219065,,,,,,,,
20120326,2026.83,527.47,485320464,,,,,,,,
20120327,2019.19,523.39,485038809,,,,,,,,
20120328,2039.76,521.74,480964702,,,,,,,,
20120329,2031.74,519.56,473649723,,,,,,,,
20120330,2014.41,514.21,476649367,,,,,,,,
20120402,2014.04,519.56,480415392,,,,,,,,
20120403,2029.29,521.8,477261039,,,,,,,,
20120404,2049.28,515.83,469124786,,,,,,,,
20120405,2018.61,502.97,466238943,,,,,,,,
20120406,2028.77,503.34,466336230,,,,,,,,
20120409,2029.03,503.41,460404037,,,,,,,,
20120410,1997.08,486.8,469917544,,,,,,,,
20120412,1994.41,484.77,469526103,,,,,,,,
20120413,1986.63,485.71,479447473,,,,,,,,
20120416,2008.91,499.46,481624352,,,,,,,,
20120417,1992.63,501.09,480439153,,,,,,,,
20120418,1985.3,500.38,478246031,,,,,,,,
20120419,2004.53,503.63,478028201,,,,,,,,
20120420,1999.86,501.92,482220662,,,,,,,,
20120423,1974.65,497.56,482802171,,,,,,,,
20120424,1972.63,495.02,472824308,,,,,,,,
20120425,1963.42,487.62,475100558,,,,,,,,
20120426,1961.98,483.48,479098219,,,,,,,,
20120427,1964.04,476.62,484324917,,,,,,,,
20120430,1975.35,479.08,489729927,,,,,,,,
20120502,1981.99,478.89,493605768,,,,,,,,
20120503,1999.07,485.54,492183599,,,,,,,,
20120504,1995.11,487.44,496834626,,,,,,,,
20120507,1989.15,490.53,492620135,,,,,,,,
20120508,1956.44,487.01,500496134,,,,,,,,
20120509,1967.01,494.6,492685733,,,,,,,,
20120510,1950.29,491.56,496188171,,,,,,,,
20120511,1944.93,494.27,489761885,,,,,,,,
20120514,1917.13,493.66,485833978,,,,,,,,
20120515,1913.73,488.53,482745938,,,,,,,,
20120516,1898.96,480.5,474550105,,,,,,,,
20120517,1840.53,465.01,477908405,,,,,,,,
20120518,1845.24,468.13,458038003,,,,,,,,
20120521,1782.46,448.68,460193288,,,,,,,,
20120522,1799.13,448.89,468363144,,,,,,,,
20120523,1828.69,461.45,463551717,,,,,,,,
20120524,1808.62,455.9,471069043,,,,,,,,
20120525,1814.47,455.72,481737015,,,,,,,,
20120529,1824.17,462.4,484457499,,,,,,,,
20120530,1849.91,470.02,485238762,,,,,,,,
20120531,1844.86,469.62,492060207,,,,,,,,
20120601,1843.47,471.94,492695222,,,,,,,,
20120604,1834.51,472.13,475425501,,,,,,,,
20120605,1783.13,450.84,482704085,,,,,,,,
20120607,1801.85,456.68,492477451,,,,,,,,
20120608,1847.95,466.18,496223207,,,,,,,,
20120611,1835.64,461.99,510463659,,,,,,,,
20120612,1867.04,469.59,509128805,,,,,,,,
20120613,1854.74,471.97,509703932,,,,,,,,
20120614,1859.32,470.96,510401203,,,,,,,,
20120615,1871.48,472.03,507029173,,,,,,,,
20120618,1858.16,467.75,514899849,,,,,,,,
20120619,1891.71,475.26,517602486,,,,,,,,
20120620,1891.77,478.36,521170464,,,,,,,,
20120621,1904.12,484.55,521189293,,,,,,,,
20120622,1889.15,485.18,517547891,,,,,,,,
20120625,1847.39,485.19,514297838,,,,,,,,
20120626,1825.38,484.44,510929183,,,,,,,,
20120627,1817.81,484.34,510194285,,,,,,,,
20120628,1817.65,483.03,511785776,,,,,,,,
20120629,1819.18,485.91,514091523,,,,,,,,
20120702,1854.01,489.16,520331607,,,,,,,,
20120703,1851.65,490.43,524009783,,,,,,,,
20120704,1867.82,493.91,529786524,,,,,,,,
20120705,1874.45,495.81,527831064,,,,,,,,
20120706,1875.49,497.34,531575014,,,,,,,,
20120709,1858.2,497.21,534908412,,,,,,,,
20120710,1836.13,495.23,525311205,,,,,,,,
20120711,1829.45,492.34,528678014,,,,,,,,
20120712,1826.39,491.93,524673850,,,,,,,,
20120713,1785.39,486.38,524053232,,,,,,,,
20120716,1812.89,484.32,531716497,,,,,,,,
20120717,1817.79,483.5,532771076,,,,,,,,
20120718,1821.96,480.61,521532905,,,,,,,,
20120719,1794.91,472.88,524919767,,,,,,,,
20120720,1822.96,478.68,528682173,,,,,,,,
20120723,1822.93,481.83,519072000,,,,,,,,
20120724,1789.44,472.24,522464725,,,,,,,,
20120725,1793.93,468.28,515439211,,,,,,,,
20120726,1769.31,454.72,527742728,,,,,,,,
20120727,1782.47,457.86,535919491,,,,,,,,
20120730,1829.16,464.72,534421925,,,,,,,,
20120731,1843.79,465.46,535785304,,,,,,,,
20120801,1881.99,467.61,535826118,,,,,,,,
20120802,1879.93,468.53,536638563,,,,,,,,
20120803,1869.4,466.63,535885270,,,,,,,,
20120806,1848.68,465.28,540912244,,,,,,,,
20120807,1885.88,469.61,541931242,,,,,,,,
20120808,1886.8,471.6,546386271,,,,,,,,
20120809,1903.23,471.42,546600142,,,,,,,,
20120810,1940.59,474.05,548067573,,,,,,,,
20120813,1946.4,475.51,551104923,,,,,,,,
20120814,1932.44,478.4,558830517,,,,,,,,
20120816,1956.96,480.74,569104834,,,,,,,,
20120817,1957.91,485.32,569715005,,,,,,,,
20120820,1946.54,487.26,569866016,,,,,,,,
20120821,1946.31,490.13,570591718,,,,,,,,
20120822,1943.22,491.72,568567869,,,,,,,,
20120823,1935.19,492.89,570565013,,,,,,,,
20120824,1942.54,499.34,567258934,,,,,,,,
20120827,1919.81,497.51,570468978,,,,,,,,
20120828,1917.87,493.83,576348991,,,,,,,,
20120829,1916.33,499.53,587829052,,,,,,,,
20120830,1928.54,505.32,586369463,,,,,,,,
20120831,1906.38,505.64,592537992,,,,,,,,
20120903,1905.12,508.35,595739011,,,,,,,,
20120904,1912.71,512.45,597386332,,,,,,,,
20120905,1907.13,507.41,598800447,,,,,,,,
20120906,1874.03,505.39,600854329,,,,,,,,
20120907,1881.24,506.72,604335670,,,,,,,,
20120910,1929.58,510.87,609006734,,,,,,,,
20120911,1924.7,512.11,616861327,,,,,,,,
20120912,1920,514.42,626128830,,,,,,,,
20120913,1950.03,517.52,629623903,,,,,,,,
20120914,1950.69,520.48,635780351,,,,,,,,
20120917,2007.58,519.14,639499456,,,,,,,,
20120918,2002.35,519,647552759,,,,,,,,
20120919,2004.96,523.52,651261746,,,,,,,,
20120920,2007.88,528.06,652798124,,,,,,,,
20120921,1990.33,528.06,656705299,,,,,,,,
20120924,2002.37,531.49,654949319,,,,,,,,
20120925,2003.44,532.28,649758915,,,,,,,,
20120926,1991.41,522.96,649226427,,,,,,,,
20120927,1980.44,520.71,652067111,,,,,,,,
20120928,1988.7,518.29,656717553,,,,,,,,
20121002,1996.21,523.78,657585700,,,,,,,,
20121004,1996.03,527.56,661847787,,,,,,,,
20121005,1992.68,531.44,668296064,,,,,,,,
20121008,1995.17,535.82,670531861,,,,,,,,
20121009,1981.89,537.79,668929941,,,,,,,,
20121010,1979.04,540.43,658772118,,,,,,,,
20121011,1948.22,533.86,654738352,,,,,,,,
20121012,1933.09,534.95,659532459,,,,,,,,
20121015,1933.26,539.86,643098732,,,,,,,,
20121016,1925.59,529.33,647135748,,,,,,,,
20121017,1941.54,530.23,648384123,,,,,,,,
20121018,1955.15,528.22,636777505,,,,,,,,
20121019,1959.12,514.16,639344020,,,,,,,,
20121022,1943.84,518.81,645861904,,,,,,,,
20121023,1941.59,523,653304779,,,,,,,,
20121024,1926.81,524.15,648561119,,,,,,,,
20121025,1913.96,524.35,645877076,,,,,,,,
20121026,1924.5,518.25,635364741,,,,,,,,
20121029,1891.43,505.5,634753299,,,,,,,,
20121030,1891.52,494.88,638889033,,,,,,,,
20121031,1899.58,502.31,656009437,,,,,,,,
20121101,1912.06,508.31,649272715,,,,,,,,
20121102,1898.44,508.83,655363403,,,,,,,,
20121105,1918.72,513.37,658100289,,,,,,,,
20121106,1908.22,515.14,665102699,,,,,,,,
20121107,1928.17,517.53,662770233,,,,,,,,
20121108,1937.55,518.45,661847734,,,,,,,,
20121109,1914.41,519.04,664909468,,,,,,,,
20121112,1904.41,519.9,663134930,,,,,,,,
20121113,1900.87,521.43,654680186,,,,,,,,
20121114,1889.7,513.8,661016745,,,,,,,,
20121115,1894.04,503.24,657936989,,,,,,,,
20121116,1870.72,493.84,641470916,,,,,,,,
20121119,1860.83,482.99,661710356,,,,,,,,
20121120,1878.1,493.14,662509873,,,,,,,,
20121121,1890.18,496.66,665051003,,,,,,,,
20121122,1884.04,492.19,671225590,,,,,,,,
20121123,1899.5,497.03,673404762,,,,,,,,
20121126,1911.33,498.82,690802952,,,,,,,,
20121127,1908.51,496.24,685316500,,,,,,,,
20121128,1925.2,493.63,679554422,,,,,,,,
20121129,1912.78,494.48,677728836,,,,,,,,
20121130,1934.85,496.73,679091820,,,,,,,,
20121203,1932.9,499.37,679559865,,,,,,,,
20121204,1940.02,498.97,678739949,,,,,,,,
20121205,1935.18,502.71,672989197,,,,,,,,
20121206,1947.04,496.5,672106522,,,,,,,,
20121207,1949.62,488.03,663775526,,,,,,,,
20121210,1957.45,489.22,657508881,,,,,,,,
20121211,1957.42,489.59,654217675,,,,,,,,
20121212,1964.62,481.59,655958200,,,,,,,,
20121213,1975.44,485.33,662682650,,,,,,,,
20121214,2002.77,490.15,661904271,,,,,,,,
20121217,1995.04,491.65,659761458,,,,,,,,
20121218,1983.07,485.48,662218147,,,,,,,,
20121220,1993.09,483.19,660420609,,,,,,,,
20121221,1999.5,479.21,653711067,,,,,,,,
20121224,1980.42,478.06,658313591,,,,,,,,
20121226,1981.82,483.76,668425306,,,,,,,,
20121227,1982.25,482.76,665852695,,,,,,,,
20121228,1987.35,492.08,671060379,,,,,,,,
20130102,1997.05,496.32,678130458,,,,,,,,
20130103,2031.1,501.61,676862827,,,,,,,,
20130104,2019.41,499.07,680490671,,,,,,,,
20130107,2011.94,504.84,687600730,,,,,,,,
20130108,2011.25,508.72,689604807,,,,,,,,
20130109,1997.94,509.01,695529196,,,,,,,,
20130110,1991.81,511.94,701831927,,,,,,,,
20130111,2006.8,514.48,709529167,,,,,,,,
20130114,1996.67,515.42,715857646,,,,,,,,
20130115,2007.04,513.44,710515910,,,,,,,,
20130116,1983.74,508.02,707459015,,,,,,,,
20130117,1977.45,507.68,704396941,,,,,,,,
20130118,1974.27,506.35,712224587,,,,,,,,
20130121,1987.85,512.24,712008715,,,,,,,,
20130122,1986.86,514.66,711565401,,,,,,,,
20130123,1996.52,516.59,707453678,,,,,,,,
20130124,1980.41,513.26,704632883,,,,,,,,
20130125,1964.48,508.63,699905353,,,,,,,,
20130128,1946.69,506.83,702499126,,,,,,,,
20130129,1939.71,504.2,703377593,,,,,,,,
20130130,1955.96,505.35,703575972,,,,,,,,
20130131,1964.43,502.8,700427038,,,,,,,,
20130201,1961.94,503.67,696817367,,,,,,,,
20130204,1957.79,503.31,691275723,,,,,,,,
20130205,1953.21,501.32,683297247,,,,,,,,
20130206,1938.18,498.16,688018433,,,,,,,,
20130207,1936.19,502.56,690776024,,,,,,,,
20130208,1931.77,501.78,691771011,,,,,,,,
20130212,1950.9,504.94,693765621,,,,,,,,
20130213,1945.79,503.72,704413551,,,,,,,,
20130214,1976.07,507.99,714408449,,,,,,,,
20130215,1979.61,512.53,716390859,,,,,,,,
20130218,1981.18,514.58,723193346,,,,,,,,
20130219,1981.91,518.52,733018677,,,,,,,,
20130220,1985.83,522.49,743658168,,,,,,,,
20130221,2024.64,525.69,744090629,,,,,,,,
20130222,2015.22,524.44,746405810,,,,,,,,
20130225,2018.89,528.36,747284220,,,,,,,,
20130226,2009.52,527.27,746817978,,,,,,,,
20130227,2000.01,528.56,760413019,,,,,,,,
20130228,2004.04,533.36,770927737,,,,,,,,
20130304,2026.49,535.87,774043322,,,,,,,,
20130305,2013.15,537.38,781952942,,,,,,,,
20130306,2016.61,543.96,787181002,,,,,,,,
20130307,2020.74,544.36,787279901,,,,,,,,
20130308,2004.4,541.3,790508172,,,,,,,,
20130311,2006.01,543.1,782177118,,,,,,,,
20130312,2003.35,540.44,786093956,,,,,,,,
20130313,1993.34,543.88,797521301,,,,,,,,
20130314,1999.73,549.73,811633141,,,,,,,,
20130315,2002.13,553.58,816313373,,,,,,,,
20130318,1986.5,554.81,803685750,,,,,,,,
20130319,1968.18,541.09,819500066,,,,,,,,
20130320,1978.56,550.01,821695489,,,,,,,,
20130321,1959.41,546.26,819399724,,,,,,,,
20130322,1950.82,544.56,827812007,,,,,,,,
20130325,1948.71,551.25,838449712,,,,,,,,
20130326,1977.67,549.56,835690268,,,,,,,,
20130327,1983.7,549.9,835039850,,,,,,,,
20130328,1993.44,548.72,839864818,,,,,,,,
20130329,1993.52,552.64,845950914,,,,,,,,
20130401,2004.89,555.02,851442544,,,,,,,,
20130402,1995.99,553.97,848539822,,,,,,,,
20130403,1986.15,552.83,843829572,,,,,,,,
20130404,1983.22,557.96,831843660,,,,,,,,
20130405,1959.45,555.23,819962709,,,,,,,,
20130408,1927.23,547.51,806630353,,,,,,,,
20130409,1918.69,528.78,792614116,,,,,,,,
20130410,1920.74,528.15,803339645,,,,,,,,
20130411,1935.58,534.84,819134759,,,,,,,,
20130412,1949.8,544.3,826213210,,,,,,,,
20130415,1924.23,547.19,831700825,,,,,,,,
20130416,1920.45,553.99,828414431,,,,,,,,
20130417,1922.21,558.95,826725787,,,,,,,,
20130418,1923.84,558.54,839748687,,,,,,,,
20130419,1900.06,551.1,843813505,,,,,,,,
20130422,1906.75,541.46,855272421,,,,,,,,
20130423,1926.31,547.1,867463399,,,,,,,,
20130424,1918.63,554.37,881300815,,,,,,,,
20130425,1935.31,563.81,881219621,,,,,,,,
20130426,1951.6,559.4,882458338,,,,,,,,
20130429,1944.56,565.35,889250726,,,,,,,,
20130430,1940.7,568.36,897004787,,,,,,,,
20130502,1963.95,563.87,903585882,,,,,,,,
20130503,1957.21,560.48,909554580,,,,,,,,
20130506,1965.71,565.33,909414125,,,,,,,,
20130507,1961.48,567.13,923645028,,,,,,,,
20130508,1954.35,573.68,931548467,,,,,,,,
20130509,1956.45,576.7,935892102,,,,,,,,
20130510,1979.45,573.35,940068486,,,,,,,,
20130513,1944.75,569.7,937033393,,,,,,,,
20130514,1948.7,565.72,932326211,,,,,,,,
20130515,1968.83,560.47,943306158,,,,,,,,
20130516,1971.26,565.65,942252519,,,,,,,,
20130520,1986.81,566.06,948315590,,,,,,,,
20130521,1982.43,567.32,952161506,,,,,,,,
20130522,1981.09,572.69,963620598,,,,,,,,
20130523,1993.83,574.25,965165720,,,,,,,,
20130524,1969.19,569.34,971039603,,,,,,,,
20130527,1973.45,574.06,981096788,,,,,,,,
20130528,1979.97,577.56,988056780,,,,,,,,
20130529,1986.22,585.76,1005614147,,,,,,,,
20130530,2001.2,585.69,1002754693,,,,,,,,
20130531,2000.1,581.13,1006350972,,,,,,,,
20130603,2001.05,577.87,1003406094,,,,,,,,
20130604,1989.57,569.41,994884128,,,,,,,,
20130605,1989.51,561.55,974037698,,,,,,,,
20130607,1959.19,549.09,979784316,,,,,,,,
20130610,1923.85,535.75,1005335223,,,,,,,,
20130611,1932.7,547,999236785,,,,,,,,
20130612,1920.68,547.87,992298319,,,,,,,,
20130613,1909.91,546.2,981159378,,,,,,,,
20130614,1882.73,540.82,979481760,,,,,,,,
20130617,1889.24,536.04,958094554,,,,,,,,
20130618,1883.1,524.5,972620311,,,,,,,,
20130619,1900.62,534.26,963460737,,,,,,,,
20130620,1888.31,531.41,946966070,,,,,,,,
20130621,1850.49,525.59,930536342,,,,,,,,
20130624,1822.83,520.89,911269769,,,,,,,,
20130625,1799.01,508.65,859959371,,,,,,,,
20130626,1780.63,480.96,872939829,,,,,,,,
20130627,1783.45,493.07,908411905,,,,,,,,
20130628,1834.7,512.25,918964617,,,,,,,,
20130701,1863.32,519.06,927305534,,,,,,,,
20130702,1855.73,527.81,917852803,,,,,,,,
20130703,1855.02,526.92,905340486,,,,,,,,
20130704,1824.66,521.31,913361012,,,,,,,,
20130705,1839.14,525.22,911907123,,,,,,,,
20130708,1833.31,525.4,896918194,,,,,,,,
20130709,1816.85,515.85,907527126,,,,,,,,
20130710,1830.35,519.34,899750114,,,,,,,,
20130711,1824.16,515.64,914005102,,,,,,,,
20130712,1877.6,527.25,920369922,,,,,,,,
20130715,1869.98,532.47,926649914,,,,,,,,
20130716,1875.16,531.67,932004295,,,,,,,,
20130717,1866.36,537.72,934486831,,,,,,,,
20130718,1887.49,541.82,926228990,,,,,,,,
20130719,1875.48,541.56,931121662,,,,,,,,
20130722,1871.41,541.87,931060899,,,,,,,,
20130723,1880.35,541.14,937638255,,,,,,,,
20130724,1904.15,541.64,948513663,,,,,,,,
20130725,1912.08,543.6,936985675,,,,,,,,
20130726,1909.61,541.94,931404781,,,,,,,,
20130729,1910.81,545.31,928323580,,,,,,,,
20130730,1899.89,540.98,924555156,,,,,,,,
20130731,1917.05,546.43,923866601,,,,,,,,
20130801,1914.03,554.31,926622314,,,,,,,,
20130802,1920.74,549.52,934582343,,,,,,,,
20130805,1923.38,551.76,934127727,,,,,,,,
20130806,1916.22,556.6,933410689,,,,,,,,
20130807,1906.62,557.36,920181265,,,,,,,,
20130808,1878.33,554.73,936306244,,,,,,,,
20130809,1883.97,555.3,932531796,,,,,,,,
20130812,1880.71,554.93,929924511,,,,,,,,
20130813,1884.83,550.25,933323861,,,,,,,,
20130814,1913.03,550.85,933797301,,,,,,,,
20130816,1923.91,550.87,937881015,,,,,,,,
20130819,1920.11,548.79,941685574,,,,,,,,
20130820,1917.64,550.49,928729502,,,,,,,,
20130821,1887.85,537.57,922336986,,,,,,,,
20130822,1867.46,530.54,910455518,,,,,,,,
20130823,1849.12,517.64,922875123,,,,,,,,
20130826,1870.16,529.19,926174152,,,,,,,,
20130827,1887.86,533.73,913237206,,,,,,,,
20130828,1885.84,524.39,912320734,,,,,,,,
20130829,1884.52,517.44,935302606,,,,,,,,
20130830,1907.54,520.37,935418845,,,,,,,,
20130902,1926.36,516.74,946071178,,,,,,,,
20130903,1924.81,525.18,949386444,,,,,,,,
20130904,1933.74,525.89,958907836,,,,,,,,
20130905,1933.03,526.16,965450182,,,,,,,,
20130906,1951.65,528.06,970275229,,,,,,,,
20130909,1955.31,523.77,971509895,,,,,,,,
20130910,1974.67,521.11,976132962,,,,,,,,
20130911,1994.06,523.15,983426655,,,,,,,,
20130912,2003.85,529.34,978298634,,,,,,,,
20130913,2004.06,529.58,976659957,,,,,,,,
